"";"data";"lugar";"media_historica_do_mes";"pluviometria_acumulada_no_mes";"pluviometria_do_dia";"volume_armazenado"
"378";"2004-12-15";"sistemaRioGrande";192,2;102,2;0;0,827
"379";"2004-12-16";"sistemaAltoTiete";189,1;87,4;0;0,278
"380";"2004-12-16";"sistemaCantareira";225,8;62,9;0;0,298
"381";"2004-12-16";"sistemaCotia";175,9;73,8;0;0,325
"382";"2004-12-16";"sistemaGuarapiranga";174,8;72,2;0;0,408
"383";"2004-12-16";"sistemaRioClaro";261,9;146,1;0;0,934
"384";"2004-12-16";"sistemaRioGrande";192,2;102,2;0;0,825
"385";"2004-12-17";"sistemaAltoTiete";189,1;100,9;13,5;0,277
"386";"2004-12-17";"sistemaCantareira";225,8;65,3;2,3;0,297
"387";"2004-12-17";"sistemaCotia";175,9;73,8;0;0,322
"388";"2004-12-17";"sistemaGuarapiranga";174,8;95,8;23,6;0,411
"389";"2004-12-17";"sistemaRioClaro";261,9;146,6;0,5;0,935
"390";"2004-12-17";"sistemaRioGrande";192,2;104,7;2,5;0,822
"391";"2004-12-18";"sistemaAltoTiete";189,1;100,9;0;0,277
"392";"2004-12-18";"sistemaCantareira";225,8;69;3,7;0,296
"393";"2004-12-18";"sistemaCotia";175,9;86,3;12,5;0,323
"394";"2004-12-18";"sistemaGuarapiranga";174,8;110,6;14,8;0,413
"395";"2004-12-18";"sistemaRioClaro";261,9;147,5;0,9;0,935
"396";"2004-12-18";"sistemaRioGrande";192,2;110,4;5,7;0,822
"397";"2004-12-19";"sistemaAltoTiete";189,1;101,1;0,2;0,275
"398";"2004-12-19";"sistemaCantareira";225,8;72,9;3,9;0,297
"399";"2004-12-19";"sistemaCotia";175,9;86,3;0;0,323
"400";"2004-12-19";"sistemaGuarapiranga";174,8;110,8;0,2;0,413
"401";"2004-12-19";"sistemaRioClaro";261,9;148,8;1,3;0,937
"402";"2004-12-19";"sistemaRioGrande";192,2;110,8;0,4;0,819
"403";"2004-12-20";"sistemaAltoTiete";189,1;102,1;1;0,275
"404";"2004-12-20";"sistemaCantareira";225,8;74,1;1,2;0,297
"405";"2004-12-20";"sistemaCotia";175,9;87,4;1,1;0,322
"406";"2004-12-20";"sistemaGuarapiranga";174,8;136,2;25,4;0,419
"407";"2004-12-20";"sistemaRioClaro";261,9;148,8;0;0,937
"408";"2004-12-20";"sistemaRioGrande";192,2;119,5;8,7;0,819
"409";"2004-12-21";"sistemaAltoTiete";189,1;109,7;7,6;0,274
"410";"2004-12-21";"sistemaCantareira";225,8;84,4;10,3;0,297
"411";"2004-12-21";"sistemaCotia";175,9;105,7;18,3;0,328
"412";"2004-12-21";"sistemaGuarapiranga";174,8;137;0,8;0,421
"413";"2004-12-21";"sistemaRioClaro";261,9;209,3;60,5;0,972
"414";"2004-12-21";"sistemaRioGrande";192,2;123,7;4,2;0,818
"415";"2004-12-22";"sistemaAltoTiete";189,1;119,3;9,6;0,276
"416";"2004-12-22";"sistemaCantareira";225,8;94,2;9,8;0,297
"417";"2004-12-22";"sistemaCotia";175,9;111,5;5,8;0,334
"418";"2004-12-22";"sistemaGuarapiranga";174,8;141,6;4,6;0,424
"419";"2004-12-22";"sistemaRioClaro";261,9;228,6;19,3;1,01
"420";"2004-12-22";"sistemaRioGrande";192,2;137,7;14;0,822
"421";"2004-12-23";"sistemaAltoTiete";189,1;137,3;18;0,281
"422";"2004-12-23";"sistemaCantareira";225,8;102,3;8,2;0,298
"423";"2004-12-23";"sistemaCotia";175,9;139;27,5;0,344
"424";"2004-12-23";"sistemaGuarapiranga";174,8;158,6;17;0,429
"425";"2004-12-23";"sistemaRioClaro";261,9;243,6;15;1,017
"426";"2004-12-23";"sistemaRioGrande";192,2;164,8;27,1;0,836
"427";"2004-12-24";"sistemaAltoTiete";189,1;145,3;8;0,287
"428";"2004-12-24";"sistemaCantareira";225,8;108;5,6;0,299
"429";"2004-12-24";"sistemaCotia";175,9;153,5;14,5;0,366
"430";"2004-12-24";"sistemaGuarapiranga";174,8;177,8;19,2;0,443
"431";"2004-12-24";"sistemaRioClaro";261,9;249,2;5,6;1,019
"432";"2004-12-24";"sistemaRioGrande";192,2;181,3;16,5;0,85
"433";"2004-12-25";"sistemaAltoTiete";189,1;145,4;0,1;0,29
"434";"2004-12-25";"sistemaCantareira";225,8;108;0;0,299
"435";"2004-12-25";"sistemaCotia";175,9;153,5;0;0,373
"436";"2004-12-25";"sistemaGuarapiranga";174,8;177,8;0;0,452
"437";"2004-12-25";"sistemaRioClaro";261,9;250,4;1,2;1,019
"438";"2004-12-25";"sistemaRioGrande";192,2;182,3;1;0,854
"439";"2004-12-26";"sistemaAltoTiete";189,1;145,4;0;0,292
"440";"2004-12-26";"sistemaCantareira";225,8;109,1;1,1;0,299
"441";"2004-12-26";"sistemaCotia";175,9;153,5;0;0,379
"442";"2004-12-26";"sistemaGuarapiranga";174,8;177,8;0;0,462
"443";"2004-12-26";"sistemaRioClaro";261,9;250,4;0;1,017
"444";"2004-12-26";"sistemaRioGrande";192,2;182,3;0;0,854
"445";"2004-12-27";"sistemaAltoTiete";189,1;179,5;34,1;0,298
"446";"2004-12-27";"sistemaCantareira";225,8;155,6;46,5;0,306
"447";"2004-12-27";"sistemaCotia";175,9;186,7;33,2;0,398
"448";"2004-12-27";"sistemaGuarapiranga";174,8;184,2;6,4;0,473
"449";"2004-12-27";"sistemaRioClaro";261,9;289,1;38,7;1,017
"450";"2004-12-27";"sistemaRioGrande";192,2;196,6;14,3;0,858
"451";"2004-12-28";"sistemaAltoTiete";189,1;179,6;0,1;0,301
"452";"2004-12-28";"sistemaCantareira";225,8;155,6;0;0,308
"453";"2004-12-28";"sistemaCotia";175,9;187,6;0,9;0,407
"454";"2004-12-28";"sistemaGuarapiranga";174,8;184,2;0;0,479
"455";"2004-12-28";"sistemaRioClaro";261,9;289,1;0;1,019
"456";"2004-12-28";"sistemaRioGrande";192,2;219,6;23;0,861
"457";"2004-12-29";"sistemaAltoTiete";189,1;179,6;0;0,303
"458";"2004-12-29";"sistemaCantareira";225,8;155,6;0;0,309
"459";"2004-12-29";"sistemaCotia";175,9;187,6;0;0,412
"460";"2004-12-29";"sistemaGuarapiranga";174,8;184,2;0;0,479
"461";"2004-12-29";"sistemaRioClaro";261,9;290,3;1,2;1,017
"462";"2004-12-29";"sistemaRioGrande";192,2;219,8;0,2;0,859
"463";"2004-12-30";"sistemaAltoTiete";189,1;179,7;0,1;0,304
"464";"2004-12-30";"sistemaCantareira";225,8;155,6;0;0,309
"465";"2004-12-30";"sistemaCotia";175,9;187,6;0;0,413
"466";"2004-12-30";"sistemaGuarapiranga";174,8;184,2;0;0,478
"467";"2004-12-30";"sistemaRioClaro";261,9;290,5;0,2;1,017
"468";"2004-12-30";"sistemaRioGrande";192,2;219,8;0;0,859
"469";"2004-12-31";"sistemaAltoTiete";189,1;179,9;0,2;0,303
"470";"2004-12-31";"sistemaCantareira";225,8;155,6;0;0,308
"471";"2004-12-31";"sistemaCotia";175,9;187,6;0;0,413
"472";"2004-12-31";"sistemaGuarapiranga";174,8;184,2;0;0,483
"473";"2004-12-31";"sistemaRioClaro";261,9;290,6;0,1;1,016
"474";"2004-12-31";"sistemaRioGrande";192,2;219,8;0;0,858
"475";"2005-01-01";"sistemaAltoTiete";186,4;0;0;0,267
"476";"2005-01-01";"sistemaCantareira";259,6;2,3;2,3;0,308
"477";"2005-01-01";"sistemaCotia";225,1;0;0;0,412
"478";"2005-01-01";"sistemaGuarapiranga";226,4;0;0;0,483
"479";"2005-01-01";"sistemaRioClaro";292,8;0,1;0,1;1,016
"480";"2005-01-01";"sistemaRioGrande";236,4;0;0;0,863
"481";"2005-01-02";"sistemaAltoTiete";186,4;0;0;0,266
"482";"2005-01-02";"sistemaCantareira";259,6;2,3;0;0,308
"483";"2005-01-02";"sistemaCotia";225,1;0;0;0,412
"484";"2005-01-02";"sistemaGuarapiranga";226,4;0;0;0,483
"485";"2005-01-02";"sistemaRioClaro";292,8;0,3;0,2;1,016
"486";"2005-01-02";"sistemaRioGrande";236,4;0;0;0,862
"487";"2005-01-03";"sistemaAltoTiete";186,4;0,1;0,1;0,266
"488";"2005-01-03";"sistemaCantareira";259,6;3,7;1,4;0,307
"489";"2005-01-03";"sistemaCotia";225,1;0;0;0,412
"490";"2005-01-03";"sistemaGuarapiranga";226,4;0;0;0,483
"491";"2005-01-03";"sistemaRioClaro";292,8;0,5;0,2;1,014
"492";"2005-01-03";"sistemaRioGrande";236,4;0;0;0,86
"493";"2005-01-04";"sistemaAltoTiete";186,4;26,2;26,1;0,267
"494";"2005-01-04";"sistemaCantareira";259,6;12,4;8,8;0,307
"495";"2005-01-04";"sistemaCotia";225,1;27,3;27,3;0,418
"496";"2005-01-04";"sistemaGuarapiranga";226,4;40,4;40,4;0,488
"497";"2005-01-04";"sistemaRioClaro";292,8;21,3;20,8;1,017
"498";"2005-01-04";"sistemaRioGrande";236,4;19;19;0,86
"499";"2005-01-05";"sistemaAltoTiete";186,4;36,1;9,9;0,269
"500";"2005-01-05";"sistemaCantareira";259,6;36,3;23,9;0,309
"501";"2005-01-05";"sistemaCotia";225,1;63,2;35,9;0,44
"502";"2005-01-05";"sistemaGuarapiranga";226,4;64,8;24,4;0,5
"503";"2005-01-05";"sistemaRioClaro";292,8;25,8;4,5;1,016
"504";"2005-01-05";"sistemaRioGrande";236,4;51;32;0,868
"505";"2005-01-06";"sistemaAltoTiete";186,4;41;4,9;0,271
"506";"2005-01-06";"sistemaCantareira";259,6;49,1;12,8;0,311
"507";"2005-01-06";"sistemaCotia";225,1;65,4;2,2;0,451
"508";"2005-01-06";"sistemaGuarapiranga";226,4;65,4;0,6;0,508
"509";"2005-01-06";"sistemaRioClaro";292,8;43,3;17,5;1,019
"510";"2005-01-06";"sistemaRioGrande";236,4;51,7;0,7;0,871
"511";"2005-01-07";"sistemaAltoTiete";186,4;43,3;2,3;0,273
"512";"2005-01-07";"sistemaCantareira";259,6;49,5;0,3;0,312
"513";"2005-01-07";"sistemaCotia";225,1;65,4;0;0,457
"514";"2005-01-07";"sistemaGuarapiranga";226,4;65,4;0;0,512
"515";"2005-01-07";"sistemaRioClaro";292,8;69,6;26,3;1,02
"516";"2005-01-07";"sistemaRioGrande";236,4;51,7;0;0,871
"517";"2005-01-08";"sistemaAltoTiete";186,4;49,7;6,4;0,275
"518";"2005-01-08";"sistemaCantareira";259,6;55,3;5,8;0,313
"519";"2005-01-08";"sistemaCotia";225,1;68,7;3,3;0,461
"520";"2005-01-08";"sistemaGuarapiranga";226,4;65,8;0,4;0,521
"521";"2005-01-08";"sistemaRioClaro";292,8;72,4;2,8;1,019
"522";"2005-01-08";"sistemaRioGrande";236,4;60,4;8,7;0,873
"523";"2005-01-09";"sistemaAltoTiete";186,4;54,3;4,6;0,277
"524";"2005-01-09";"sistemaCantareira";259,6;56,5;1,2;0,315
"525";"2005-01-09";"sistemaCotia";225,1;80;11,3;0,466
"526";"2005-01-09";"sistemaGuarapiranga";226,4;65,8;0;0,522
"527";"2005-01-09";"sistemaRioClaro";292,8;72,4;0;1,017
"528";"2005-01-09";"sistemaRioGrande";236,4;69;8,6;0,873
"529";"2005-01-10";"sistemaAltoTiete";186,4;52,3;11,6;0,285
"530";"2005-01-10";"sistemaCantareira";259,6;57,1;0,6;0,317
"531";"2005-01-10";"sistemaCotia";225,1;80;0;0,466
"532";"2005-01-10";"sistemaGuarapiranga";226,4;73,8;8;0,525
"533";"2005-01-10";"sistemaRioClaro";292,8;72,7;0,3;1,017
"534";"2005-01-10";"sistemaRioGrande";236,4;69,4;0,4;0,873
"535";"2005-01-11";"sistemaAltoTiete";186,4;57,2;4,9;0,287
"536";"2005-01-11";"sistemaCantareira";259,6;57,6;0,5;0,318
"537";"2005-01-11";"sistemaCotia";225,1;97,5;17,5;0,469
"538";"2005-01-11";"sistemaGuarapiranga";226,4;78;4,2;0,527
"539";"2005-01-11";"sistemaRioClaro";292,8;73,2;0,5;1,016
"540";"2005-01-11";"sistemaRioGrande";236,4;86;16,6;0,876
"541";"2005-01-12";"sistemaAltoTiete";186,4;97,3;40,1;0,298
"542";"2005-01-12";"sistemaCantareira";259,6;86,3;28,8;0,326
"543";"2005-01-12";"sistemaCotia";225,1;126,1;28,6;0,485
"544";"2005-01-12";"sistemaGuarapiranga";226,4;135;57;0,559
"545";"2005-01-12";"sistemaRioClaro";292,8;112,4;39,2;1,031
"546";"2005-01-12";"sistemaRioGrande";236,4;219,6;133,6;0,942
"547";"2005-01-13";"sistemaAltoTiete";186,4;100,6;3,3;0,314
"548";"2005-01-13";"sistemaCantareira";259,6;87,1;0,8;0,329
"549";"2005-01-13";"sistemaCotia";225,1;127,5;1,4;0,494
"550";"2005-01-13";"sistemaGuarapiranga";226,4;136;1;0,57
"551";"2005-01-13";"sistemaRioClaro";292,8;130,6;18,2;1,029
"552";"2005-01-13";"sistemaRioGrande";236,4;227,2;7,6;0,965
"553";"2005-01-14";"sistemaAltoTiete";186,4;100,7;0,1;0,324
"554";"2005-01-14";"sistemaCantareira";259,6;87,1;0;0,331
"555";"2005-01-14";"sistemaCotia";225,1;127,5;0;0,499
"556";"2005-01-14";"sistemaGuarapiranga";226,4;136;0;0,58
"557";"2005-01-14";"sistemaRioClaro";292,8;130,6;0;1,02
"558";"2005-01-14";"sistemaRioGrande";236,4;227,2;0;0,968
"559";"2005-01-15";"sistemaAltoTiete";186,4;100,7;0,1;0,326
"560";"2005-01-15";"sistemaCantareira";259,6;87,1;0;0,333
"561";"2005-01-15";"sistemaCotia";225,1;127,5;0;0,499
"562";"2005-01-15";"sistemaGuarapiranga";226,4;136;0;0,585
"563";"2005-01-15";"sistemaRioClaro";292,8;130,7;0,1;1,017
"564";"2005-01-15";"sistemaRioGrande";236,4;227,2;0;0,956
"565";"2005-01-16";"sistemaAltoTiete";186,4;100,7;0;0,329
"566";"2005-01-16";"sistemaCantareira";259,6;87,1;0;0,332
"567";"2005-01-16";"sistemaCotia";225,1;127,5;0;0,499
"568";"2005-01-16";"sistemaGuarapiranga";226,4;136;0;0,587
"569";"2005-01-16";"sistemaRioClaro";292,8;130,7;0;1,016
"570";"2005-01-16";"sistemaRioGrande";236,4;227,2;0;0,943
"571";"2005-01-17";"sistemaAltoTiete";186,4;121,4;20,7;0,333
"572";"2005-01-17";"sistemaCantareira";259,6;139,6;52,5;0,338
"573";"2005-01-17";"sistemaCotia";225,1;134,1;6,6;0,5
"574";"2005-01-17";"sistemaGuarapiranga";226,4;150,8;14,8;0,592
"575";"2005-01-17";"sistemaRioClaro";292,8;153,9;23,2;1,038
"576";"2005-01-17";"sistemaRioGrande";236,4;237,5;10,3;0,933
"577";"2005-01-18";"sistemaAltoTiete";186,4;122;0,6;0,335
"578";"2005-01-18";"sistemaCantareira";259,6;140,9;1,2;0,346
"579";"2005-01-18";"sistemaCotia";225,1;136,8;2,7;0,505
"580";"2005-01-18";"sistemaGuarapiranga";226,4;152,4;1,6;0,596
"581";"2005-01-18";"sistemaRioClaro";292,8;155,9;2;1,022
"582";"2005-01-18";"sistemaRioGrande";236,4;240,8;3,3;0,924
"583";"2005-01-19";"sistemaAltoTiete";186,4;122,8;0,9;0,338
"584";"2005-01-19";"sistemaCantareira";259,6;152;11,1;0,351
"585";"2005-01-19";"sistemaCotia";225,1;137,2;0,4;0,508
"586";"2005-01-19";"sistemaGuarapiranga";226,4;152,4;0;0,599
"587";"2005-01-19";"sistemaRioClaro";292,8;160,6;4,7;1,02
"588";"2005-01-19";"sistemaRioGrande";236,4;241,9;1,1;0,914
"589";"2005-01-20";"sistemaAltoTiete";186,4;131,2;8,4;0,339
"590";"2005-01-20";"sistemaCantareira";259,6;168;16,1;0,356
"591";"2005-01-20";"sistemaCotia";225,1;148,1;10,9;0,511
"592";"2005-01-20";"sistemaGuarapiranga";226,4;161;8,6;0,603
"593";"2005-01-20";"sistemaRioClaro";292,8;164,2;3,6;1,019
"594";"2005-01-20";"sistemaRioGrande";236,4;254,2;12,3;0,903
"595";"2005-01-21";"sistemaAltoTiete";186,4;137,3;6;0,341
"596";"2005-01-21";"sistemaCantareira";259,6;179,8;11,8;0,364
"597";"2005-01-21";"sistemaCotia";225,1;194;45,9;0,533
"598";"2005-01-21";"sistemaGuarapiranga";226,4;208,6;47,6;0,619
"599";"2005-01-21";"sistemaRioClaro";292,8;165,9;1,7;1,017
"600";"2005-01-21";"sistemaRioGrande";236,4;277,5;23,3;0,898
"601";"2005-01-22";"sistemaAltoTiete";186,4;157,5;20,2;0,346
"602";"2005-01-22";"sistemaCantareira";259,6;197;17,2;0,373
"603";"2005-01-22";"sistemaCotia";225,1;229,1;35,1;0,562
"604";"2005-01-22";"sistemaGuarapiranga";226,4;244,6;36;0,646
"605";"2005-01-22";"sistemaRioClaro";292,8;196,9;31;1,023
"606";"2005-01-22";"sistemaRioGrande";236,4;300,9;23,4;0,906
"607";"2005-01-23";"sistemaAltoTiete";186,4;168,3;10,8;0,353
"608";"2005-01-23";"sistemaCantareira";259,6;200,4;3,4;0,38
"609";"2005-01-23";"sistemaCotia";225,1;232,2;3,1;0,588
"610";"2005-01-23";"sistemaGuarapiranga";226,4;263;18,4;0,663
"611";"2005-01-23";"sistemaRioClaro";292,8;202,3;5,4;1,02
"612";"2005-01-23";"sistemaRioGrande";236,4;309,4;8,5;0,912
"613";"2005-01-24";"sistemaAltoTiete";186,4;171,2;2,9;0,358
"614";"2005-01-24";"sistemaCantareira";259,6;202,8;2,5;0,386
"615";"2005-01-24";"sistemaCotia";225,1;232,6;0,4;0,598
"616";"2005-01-24";"sistemaGuarapiranga";226,4;263;0;0,684
"617";"2005-01-24";"sistemaRioClaro";292,8;202,3;0;1,017
"618";"2005-01-24";"sistemaRioGrande";236,4;309,4;0;0,908
"619";"2005-01-25";"sistemaAltoTiete";186,4;186,5;15,3;0,366
"620";"2005-01-25";"sistemaCantareira";259,6;209;6,2;0,39
"621";"2005-01-25";"sistemaCotia";225,1;232,9;0,3;0,605
"622";"2005-01-25";"sistemaGuarapiranga";226,4;268,4;5,4;0,704
"623";"2005-01-25";"sistemaRioClaro";292,8;212,3;10;1,017
"624";"2005-01-25";"sistemaRioGrande";236,4;313,4;4;0,9
"625";"2005-01-26";"sistemaAltoTiete";186,4;216,1;29,6;0,373
"626";"2005-01-26";"sistemaCantareira";259,6;258,6;49,6;0,401
"627";"2005-01-26";"sistemaCotia";225,1;264,6;31,7;0,629
"628";"2005-01-26";"sistemaGuarapiranga";226,4;294,4;26;0,73
"629";"2005-01-26";"sistemaRioClaro";292,8;274,8;62,5;1,056
"630";"2005-01-26";"sistemaRioGrande";236,4;344,4;31;0,9
"631";"2005-01-27";"sistemaAltoTiete";186,4;219,6;3,5;0,385
"632";"2005-01-27";"sistemaCantareira";259,6;262,9;4,3;0,411
"633";"2005-01-27";"sistemaCotia";225,1;266,8;2,2;0,653
"634";"2005-01-27";"sistemaGuarapiranga";226,4;298,4;4;0,744
"635";"2005-01-27";"sistemaRioClaro";292,8;279,6;4,8;1,026
"636";"2005-01-27";"sistemaRioGrande";236,4;356,9;12,5;0,906
"637";"2005-01-28";"sistemaAltoTiete";186,4;224;4,4;0,391
"638";"2005-01-28";"sistemaCantareira";259,6;265,2;2,3;0,418
"639";"2005-01-28";"sistemaCotia";225,1;273,2;6,4;0,669
"640";"2005-01-28";"sistemaGuarapiranga";226,4;301;2,6;0,759
"641";"2005-01-28";"sistemaRioClaro";292,8;280,1;0,5;1,02
"642";"2005-01-28";"sistemaRioGrande";236,4;380,4;23,5;0,909
"643";"2005-01-29";"sistemaAltoTiete";186,4;225,2;1,3;0,396
"644";"2005-01-29";"sistemaCantareira";259,6;270,6;5,3;0,424
"645";"2005-01-29";"sistemaCotia";225,1;273,8;0,6;0,678
"646";"2005-01-29";"sistemaGuarapiranga";226,4;301;0;0,768
"647";"2005-01-29";"sistemaRioClaro";292,8;280,1;0;1,019
"648";"2005-01-29";"sistemaRioGrande";236,4;380,7;0,3;0,903
"649";"2005-01-30";"sistemaAltoTiete";186,4;225,2;0;0,399
"650";"2005-01-30";"sistemaCantareira";259,6;282,4;11,8;0,429
"651";"2005-01-30";"sistemaCotia";225,1;273,8;0;0,687
"652";"2005-01-30";"sistemaGuarapiranga";226,4;301;0;0,779
"653";"2005-01-30";"sistemaRioClaro";292,8;281,4;1,3;1,017
"654";"2005-01-30";"sistemaRioGrande";236,4;380,9;0,2;0,895
"655";"2005-01-31";"sistemaAltoTiete";186,4;225,3;0,1;0,401
"656";"2005-01-31";"sistemaCantareira";259,6;282,7;0,3;0,434
"657";"2005-01-31";"sistemaCotia";225,1;273,8;0;0,693
"658";"2005-01-31";"sistemaGuarapiranga";226,4;301;0;0,78
"659";"2005-01-31";"sistemaRioClaro";292,8;281,4;0;1,017
"660";"2005-01-31";"sistemaRioGrande";236,4;380,9;0;0,885
"661";"2005-02-01";"sistemaAltoTiete";156,5;2,7;2,7;0,403
"662";"2005-02-01";"sistemaCantareira";209;0,6;0,6;0,437
"663";"2005-02-01";"sistemaCotia";189,5;4,1;4,1;0,697
"664";"2005-02-01";"sistemaGuarapiranga";196,2;1,8;1,8;0,782
"665";"2005-02-01";"sistemaRioClaro";247;5,9;5,9;1,019
"666";"2005-02-01";"sistemaRioGrande";206,6;8,8;8,8;0,895
"667";"2005-02-02";"sistemaAltoTiete";156,5;3,8;1,1;0,405
"668";"2005-02-02";"sistemaCantareira";209;2,2;1,6;0,44
"669";"2005-02-02";"sistemaCotia";189,5;6,8;2,7;0,7
"670";"2005-02-02";"sistemaGuarapiranga";196,2;2,8;1;0,782
"671";"2005-02-02";"sistemaRioClaro";247;19,2;13,3;1,044
"672";"2005-02-02";"sistemaRioGrande";206,6;15,5;6,7;0,895
"673";"2005-02-03";"sistemaAltoTiete";156,5;5,8;2;0,406
"674";"2005-02-03";"sistemaCantareira";209;14,2;12;0,445
"675";"2005-02-03";"sistemaCotia";189,5;16,3;9,5;0,708
"676";"2005-02-03";"sistemaGuarapiranga";196,2;9,2;6,4;0,785
"677";"2005-02-03";"sistemaRioClaro";247;26,2;7;1,023
"678";"2005-02-03";"sistemaRioGrande";206,6;34,1;18,6;0,887
"679";"2005-02-04";"sistemaAltoTiete";156,5;6,5;0,7;0,408
"680";"2005-02-04";"sistemaCantareira";209;18,8;4,6;0,45
"681";"2005-02-04";"sistemaCotia";189,5;17,1;0,8;0,719
"682";"2005-02-04";"sistemaGuarapiranga";196,2;10,8;1,6;0,789
"683";"2005-02-04";"sistemaRioClaro";247;34,6;8,4;1,025
"684";"2005-02-04";"sistemaRioGrande";206,6;43,8;9,7;0,895
"685";"2005-02-05";"sistemaAltoTiete";156,5;7,1;0,7;0,41
"686";"2005-02-05";"sistemaCantareira";209;18,9;0,1;0,454
"687";"2005-02-05";"sistemaCotia";189,5;18;0,9;0,726
"688";"2005-02-05";"sistemaGuarapiranga";196,2;10,9;0,1;0,794
"689";"2005-02-05";"sistemaRioClaro";247;46,8;12,2;1,028
"690";"2005-02-05";"sistemaRioGrande";206,6;45,9;2,1;0,896
"691";"2005-02-06";"sistemaAltoTiete";156,5;9;1,9;0,412
"692";"2005-02-06";"sistemaCantareira";209;18,9;0;0,458
"693";"2005-02-06";"sistemaCotia";189,5;18,6;0,6;0,73
"694";"2005-02-06";"sistemaGuarapiranga";196,2;10,9;0;0,803
"695";"2005-02-06";"sistemaRioClaro";247;49,2;2,4;1,022
"696";"2005-02-06";"sistemaRioGrande";206,6;50,3;4,4;0,901
"697";"2005-02-07";"sistemaAltoTiete";156,5;9,1;0,1;0,413
"698";"2005-02-07";"sistemaCantareira";209;18,9;0;0,461
"699";"2005-02-07";"sistemaCotia";189,5;18,8;0,2;0,734
"700";"2005-02-07";"sistemaGuarapiranga";196,2;10,9;0;0,811
"701";"2005-02-07";"sistemaRioClaro";247;49,2;0;1,019
"702";"2005-02-07";"sistemaRioGrande";206,6;50,5;0,2;0,901
"703";"2005-02-08";"sistemaAltoTiete";156,5;9,1;0;0,413
"704";"2005-02-08";"sistemaCantareira";209;18,9;0;0,463
"705";"2005-02-08";"sistemaCotia";189,5;18,8;0;0,736
"706";"2005-02-08";"sistemaGuarapiranga";196,2;10,9;0;0,814
"707";"2005-02-08";"sistemaRioClaro";247;49,2;0;1,017
"708";"2005-02-08";"sistemaRioGrande";206,6;50,5;0;0,898
"709";"2005-02-09";"sistemaAltoTiete";156,5;9,1;0,1;0,413
"710";"2005-02-09";"sistemaCantareira";209;18,9;0;0,464
"711";"2005-02-09";"sistemaCotia";189,5;18,8;0;0,738
"712";"2005-02-09";"sistemaGuarapiranga";196,2;10,9;0;0,815
"713";"2005-02-09";"sistemaRioClaro";247;49,2;0;1,017
"714";"2005-02-09";"sistemaRioGrande";206,6;50,5;0;0,895
"715";"2005-02-10";"sistemaAltoTiete";156,5;9,2;0;0,413
"716";"2005-02-10";"sistemaCantareira";209;18,9;0;0,465
"717";"2005-02-10";"sistemaCotia";189,5;18,8;0;0,738
"718";"2005-02-10";"sistemaGuarapiranga";196,2;10,9;0;0,812
"719";"2005-02-10";"sistemaRioClaro";247;49,4;0,2;1,017
"720";"2005-02-10";"sistemaRioGrande";206,6;50,5;0;0,892
"721";"2005-02-11";"sistemaAltoTiete";156,5;9,2;0,1;0,412
"722";"2005-02-11";"sistemaCantareira";209;18,9;0;0,466
"723";"2005-02-11";"sistemaCotia";189,5;18,8;0;0,738
"724";"2005-02-11";"sistemaGuarapiranga";196,2;10,9;0;0,811
"725";"2005-02-11";"sistemaRioClaro";247;49,5;0,1;1,017
"726";"2005-02-11";"sistemaRioGrande";206,6;50,5;0;0,887
"727";"2005-02-12";"sistemaAltoTiete";156,5;35,4;26,2;0,413
"728";"2005-02-12";"sistemaCantareira";209;36,7;17,8;0,467
"729";"2005-02-12";"sistemaCotia";189,5;47,9;29,1;0,745
"730";"2005-02-12";"sistemaGuarapiranga";196,2;34,5;23,6;0,815
"731";"2005-02-12";"sistemaRioClaro";247;70,4;20,9;1,02
"732";"2005-02-12";"sistemaRioGrande";206,6;70,5;20;0,892
"733";"2005-02-13";"sistemaAltoTiete";156,5;40,1;4,7;0,415
"734";"2005-02-13";"sistemaCantareira";209;37,7;0,9;0,47
"735";"2005-02-13";"sistemaCotia";189,5;61,3;13,4;0,763
"736";"2005-02-13";"sistemaGuarapiranga";196,2;36,4;1,9;0,818
"737";"2005-02-13";"sistemaRioClaro";247;78,8;8,4;1,02
"738";"2005-02-13";"sistemaRioGrande";206,6;76,5;6;0,896
"739";"2005-02-14";"sistemaAltoTiete";156,5;40,3;0,2;0,417
"740";"2005-02-14";"sistemaCantareira";209;39,2;1,6;0,471
"741";"2005-02-14";"sistemaCotia";189,5;61,3;0;0,772
"742";"2005-02-14";"sistemaGuarapiranga";196,2;36,4;0;0,821
"743";"2005-02-14";"sistemaRioClaro";247;78,9;0,1;1,017
"744";"2005-02-14";"sistemaRioGrande";206,6;76,7;0,2;0,896
"745";"2005-02-15";"sistemaAltoTiete";156,5;40,7;0,4;0,417
"746";"2005-02-15";"sistemaCantareira";209;42,4;3,2;0,473
"747";"2005-02-15";"sistemaCotia";189,5;61,4;0,1;0,776
"748";"2005-02-15";"sistemaGuarapiranga";196,2;36,4;0;0,821
"749";"2005-02-15";"sistemaRioClaro";247;112,4;33,5;1,025
"750";"2005-02-15";"sistemaRioGrande";206,6;76,7;0;0,898
"751";"2005-02-16";"sistemaAltoTiete";156,5;41,9;1,2;0,419
"752";"2005-02-16";"sistemaCantareira";209;42,4;0;0,473
"753";"2005-02-16";"sistemaCotia";189,5;61,4;0;0,778
"754";"2005-02-16";"sistemaGuarapiranga";196,2;36,8;0,4;0,818
"755";"2005-02-16";"sistemaRioClaro";247;127,5;15,1;1,02
